file_name,shape_number,area,volume,compactness,sphericity,diameter,aabbox_volume,rectangularity,eccentricity,a3_1,d1_1,d2_1,d3_1,d4_1,a3_2,d1_2,d2_2,d3_2,d4_2,a3_3,d1_3,d2_3,d3_3,d4_3,a3_4,d1_4,d2_4,d3_4,d4_4,a3_5,d1_5,d2_5,d3_5,d4_5,a3_6,d1_6,d2_6,d3_6,d4_6,a3_7,d1_7,d2_7,d3_7,d4_7,a3_8,d1_8,d2_8,d3_8,d4_8,a3_9,d1_9,d2_9,d3_9,d4_9,a3_10,d1_10,d2_10,d3_10,d4_10,a3_11,d1_11,d2_11,d3_11,d4_11,a3_12,d1_12,d2_12,d3_12,d4_12,a3_13,d1_13,d2_13,d3_13,d4_13,a3_14,d1_14,d2_14,d3_14,d4_14,a3_15,d1_15,d2_15,d3_15,d4_15
m1161,1161,-0.05097432504982923,-0.010661749436738616,-0.0012043396572141958,-0.015190495517366521,0.04235940983234596,0.0063943487936837145,-0.03635973462314342,-0.0033090036714884213,0.004536862,0.00262984155,0.0024770670000000003,0.004640626300000001,0.006690533,0.006404619,0.0019861355750000003,0.00620393365,0.0139968768,0.025124220200000005,0.007097065800000001,0.0012323943750000002,0.00591752125,0.020444645400000003,0.04048083720000001,0.0081737486,0.0032845510500000004,0.007278481000000001,0.0217709789,0.044348128,0.008013479,0.00429137325,0.007705095350000001,0.018084778500000002,0.0376815412,0.0080237528,0.002305237675,0.006620032850000001,0.010760664100000001,0.0247937644,0.0085538752,0.0011168574,0.00452802035,0.0059957261,0.012399276800000001,0.0090572862,0.000918794025,0.0029302195,0.0025283554,0.0053423690000000005,0.0094723432,0.00119388205,0.0022046747500000003,0.0010304512,0.0021790926,0.010729843000000001,0.0007097271250000001,0.0019327832,0.00044279610000000005,0.0006680954000000001,0.012872935,0.00091329225,0.00116217355,0.0001982822,0.0002059362,0.0162447604,0.00075924295,0.0005613082999999999,6.57516e-05,5.5076e-05,0.022881564800000004,0.0021016725250000002,0.0002879146,3.1848400000000005e-05,1.198e-05,0.0325449988,0.0007262324,0.00015672570000000002,5.140000000000001e-06,1.198e-05,0.035392866,0.0008307658500000001,3.404905e-05,3.0800000000000006e-06,7.18e-06
m1162,1162,-0.06237947385684718,-0.012172519704167302,-0.0012043402394078424,-0.014644833187462503,0.014845492875816513,-0.020213934823520067,-0.03499859932527704,-0.0035786096833412308,0.0017054328,0.0012151394500000002,0.00253414915,0.0014044136000000002,0.0026292788000000004,0.0041300238,0.00035856572500000006,0.0036342333,0.0069470699,0.014817830200000002,0.0056566944000000004,0.000886454175,0.00480592055,0.0120592587,0.0286371092,0.0065053012,0.0010557769000000001,0.00476185705,0.0138838662,0.0362447768,0.007684721,0.001364541825,0.004751341950000001,0.0134482617,0.035670071,0.008120325400000001,0.0034063745,0.0062990706499999995,0.012051039700000002,0.029250128800000004,0.0094908358,0.003944223100000001,0.00594155585,0.0098504151,0.0220208092,0.010851072600000001,0.002629482075,0.0071387798500000006,0.007993959100000001,0.014154524,0.0128626612,0.0041235059749999995,0.004700268400000001,0.0076189693,0.0077896575999999995,0.016871455599999998,0.000926294825,0.0028130508,0.006672762400000001,0.0044372074,0.0206501192,0.0009362549750000001,0.0010950769,0.004854319100000001,0.0024712348,0.021377496600000004,0.00111553785,0.0006143847000000001,0.0025673954000000002,0.0012763258,0.020867921400000003,0.0017231075750000003,0.00046316695000000004,0.000506493,0.00041426700000000006,0.024930139000000004,0.0007868526000000001,0.0003424932,0.0001099285,0.0001412818,0.0282958002,0.0005278884500000001,0.00010465069999999999,3.1848400000000005e-05,4.54976e-05
m1163,1163,-0.053831163479887846,-0.011830111521077321,-0.001204333296502897,-0.018953226592783534,0.041576631107925394,0.0023555567640708894,-0.039062920976743735,-0.003641484523252957,0.0009431248,0.001085883525,0.0044639280500000005,0.0058272376,0.0074065206,0.0036759266,0.003529121425,0.0058093655,0.0179635489,0.0290178518,0.006451878,0.003183613025,0.0064623057000000005,0.0202997863,0.042073251000000006,0.008586751,0.00231984205,0.0063546507000000006,0.021020999400000004,0.0409070772,0.009494945400000001,0.00375123395,0.0077301314,0.012406509400000001,0.0321763388,0.0091476946,0.002640671275,0.005835903700000001,0.011569203600000001,0.0238526838,0.0094785074,0.001628825275,0.0057507811,0.007688830400000001,0.013548688400000002,0.0129653982,0.0,0.00335282805,0.0019478918000000003,0.006024832000000001,0.013022930799999999,9.871667500000001e-05,0.001080556,0.0007088847,0.0031297518000000003,0.0150057532,0.000518262575,0.0008657467,0.0002825265,0.0011302546,0.0170276156,9.871667500000001e-05,0.00089078275,0.0001982822,0.0005579436000000001,0.0188131832,0.00172754195,0.0005352708000000001,4.931370000000001e-05,0.0001245196,0.0214555766,0.00123395855,0.00037353790000000005,1.0273700000000001e-05,1.916e-05,0.0262574998,0.001085883525,0.0003520069,1.43832e-05,2.63406e-05,0.027673214400000003,0.002097729525,0.00014220475,1.2328400000000002e-05,4.780000000000001e-06
m1164,1164,-0.061432812027555295,-0.012913876997146726,-0.0012043290192264335,-0.02031830406254731,0.02915189000900145,-0.012466010432429822,-0.04024349607964719,-0.003203938243092216,0.0017177612,0.0009562841500000001,0.0032411673,0.0024235637000000003,0.0028639504000000002,0.0049930138,0.00034153005000000006,0.0031009654000000004,0.010760664100000001,0.0159576634,0.0055991616,0.00111566485,0.00432622975,0.0177056793,0.0292860478,0.007370346,0.0011384335250000002,0.0046006249,0.0175392455,0.0363477448,0.008210734,0.0015255009,0.00584141165,0.013071217199999999,0.0351863604,0.009145639799999999,0.004804189425000001,0.00631108795,0.009865825600000001,0.029161528199999998,0.009102490400000001,0.001935336975,0.004727808050000001,0.0093541958,0.0221573018,0.0101709542,0.0033925318750000003,0.006489845399999999,0.007797731600000001,0.0144466662,0.0128482782,0.0026867031,0.0052315334,0.0051779403,0.007830366,0.015227665000000001,0.00040983607500000004,0.0025601866500000003,0.0039142763,0.003929550600000001,0.017983069,0.00072859745,0.0010384954500000001,0.0019314539,0.0020042864000000002,0.0199309608,0.0005919854250000001,0.0008091652,0.0002691707,0.0006465440000000001,0.0244554944,0.0033242258750000005,0.0004922088,0.00017876220000000002,0.0001293088,0.0246671324,0.0011384335250000002,0.0009558764500000001,7.190000000000001e-06,3.35246e-05,0.028577299200000003,0.0009107468000000001,0.0002733937,3.0800000000000006e-06,1.916e-05
m1165,1165,-0.05624220975181139,-0.01216897871603247,-0.0012043325052752069,-0.019250622457101366,0.010659123532400866,-0.017368650442323063,-0.035926595234688545,-0.003303337755267338,0.0015780389999999998,6.0386475e-05,0.0039962546000000005,0.0029105367000000003,0.0030435460000000003,0.0040005754,0.000634057975,0.004590610500000001,0.0103425249,0.015157864400000002,0.0062854442,6.0386475e-05,0.0027539657,0.016179008800000002,0.0261754528,0.007551163,0.00028683575,0.0031400216500000002,0.0169885757,0.030241496200000002,0.009275088400000001,0.0027777777750000003,0.0034149174999999997,0.010830525200000002,0.029803283000000003,0.0086155174,0.0058423913,0.0077065975,0.007425824000000001,0.0290609548,0.0086155174,0.003638285025,0.008458680500000001,0.0070703542,0.024968570800000003,0.010466836600000001,0.001796497575,0.0055289617000000004,0.0097106929,0.0179188468,0.0137790746,0.0010718599000000002,0.0035886677,0.0101226679,0.0110391398,0.0186364758,0.001132246375,0.00240746675,0.0053823868,0.0070353564,0.0183159366,0.000875603875,0.00138900015,0.0018389907000000002,0.0035583866,0.016380373200000003,0.00243055555,0.0009794103500000001,0.0007838826000000001,0.0014966296000000002,0.0208925782,0.0008303140000000001,0.000933344,0.0002732802,0.00041426700000000006,0.025803402600000004,0.0014794686,0.0007691075000000001,9.862740000000002e-05,7.183820000000001e-05,0.029803978,0.002083333325,0.0003429939,4.21221e-05,1.436e-05
m1166,1166,-0.06145862048692202,-0.012550251189843166,-0.0012043351524321322,-0.018146815246465962,0.022419574350039287,-0.020040975287909414,-0.0368474361038003,-0.0033768492070200503,0.0033266212000000006,0.002582496425,0.0030363724000000004,0.0019191255000000002,0.004128303,0.0077422536,0.004788378775,0.00675122175,0.009666516,0.0222506914,0.009176461,0.0031922525,0.00786432465,0.0171015863,0.04257372400000001,0.0085518204,0.0010939741750000001,0.0064863403500000005,0.019600147900000003,0.0479256714,0.0076230787999999996,0.00220588235,0.0054813932,0.0187535958,0.038505286,0.0075696556,0.0010401721750000002,0.00553246675,0.014393441300000002,0.023074436400000002,0.0073641818,0.0010043041500000002,0.0050217313,0.008364839300000001,0.011398331000000001,0.0088579764,0.0010043041500000002,0.0039917481,0.004614942100000001,0.005696770800000001,0.0097620614,0.003030846475,0.0025211304500000003,0.0023598669000000003,0.0024951808,0.0105387524,0.00086083215,0.0014856393,0.0013735925,0.000926713,0.012348976800000001,0.0010222381750000001,0.0008457178500000001,0.0009010027,0.0004932892,0.014496178200000001,0.001076040175,0.0005497917,0.0005917646,0.00034721800000000005,0.0217720062,0.001076040175,0.00027489585,0.0002424591,0.00014367640000000003,0.035119585800000006,0.0008787661500000001,0.0001211745,9.34906e-05,3.11298e-05,0.0357503904,0.00014347202500000002,3.60519e-05,2.36295e-05,9.58e-06
m1167,1167,-0.04336576826619498,-0.011553721309321165,-0.0012043209583786631,-0.021872311560684095,-0.005000648193491764,-0.017133560785532517,-0.03328723090337093,-0.003672040654416883,0.0012677734,0.000123326275,0.0051884714,0.0034663434000000003,0.0054070234000000005,0.0032526506,0.0006871036,0.0036382390500000004,0.0090757787,0.0180625232,0.0051060244,0.0013389711,0.0033698526,0.0122688419,0.024434573400000003,0.0078532096,0.0025634249500000005,0.0037569099500000002,0.0121455577,0.027181188000000002,0.0081819676,0.0009073291000000002,0.0047668643,0.0111798307,0.026311945399999998,0.009603846400000001,0.000616631425,0.0062424892000000004,0.0105531355,0.0241520096,0.010209994200000001,0.004105003525,0.00599613445,0.0115178351,0.0206989858,0.0111161338,0.0042988019750000005,0.00470126985,0.0085970247,0.016630548000000002,0.012476370600000002,0.006818181825,0.0033563331000000004,0.0106897756,0.012945247400000002,0.014590696200000001,0.0015063425,0.00500420605,0.0039512616,0.0105410616,0.0174632202,0.00101303735,0.00289566975,0.0037550341000000004,0.007830366,0.0210549026,0.0006518675,0.0008151738500000001,0.0021667215,0.0040397026,0.0230397798,0.0002554616,0.00018977325000000002,0.0005403962,0.0014918404,0.0258054574,0.0,6.709660000000001e-05,8.21895e-05,0.00023227700000000003,0.028977973200000003,0.000114517275,1.15166e-05,1.0273700000000001e-05,4.0708400000000005e-05
m1168,1168,-0.05376489970273266,-0.012149602555496863,-0.0012043289064234582,-0.02034749630624753,-0.015425008988563983,-0.025393328985137117,-0.03275086198665421,-0.003401829991757738,0.0027677324000000003,0.001059850375,0.0020589649000000002,0.0013160598000000001,0.0034530237999999998,0.0069922742,0.0027057356500000003,0.0063932062,0.007619996699999999,0.0167790136,0.0089072902,0.0027057356500000003,0.00711224165,0.015812238000000003,0.0322769124,0.008890852400000001,0.0023690773,0.007242929800000001,0.0214113997,0.041227954600000005,0.0088107176,0.0024064838000000003,0.006442276900000001,0.019864181800000002,0.040231798000000006,0.0081696392,0.003653366575,0.005400276400000001,0.014013314700000001,0.030835358800000004,0.008539492000000001,0.004713216950000001,0.004737822450000001,0.008565176300000001,0.0187641432,0.0097517876,0.0015461346750000001,0.0038415318,0.0051728035,0.0098011278,0.0102490342,0.0014339152,0.0029437390000000003,0.002994781,0.0042887418,0.0105346428,0.0006109725750000001,0.0019072464500000002,0.0016520095,0.0015660732000000001,0.0125976,0.00019950125000000002,0.0009874219000000001,0.0009010027,0.0005148406,0.0158112106,0.0007980050000000001,0.00056781765,0.0004181392,0.00017959560000000002,0.0225260952,0.00047381545000000003,0.00027139080000000004,0.00018903590000000003,6.22598e-05,0.034743568600000004,0.00021197007500000002,8.261895000000001e-05,5.9587400000000005e-05,1.436e-05,0.030708062800000005,0.00011221945,1.051515e-05,1.0273700000000001e-05,4.780000000000001e-06
m1170,1170,-0.006059133325468973,-0.012654576933602621,-0.0012040256063429041,-0.025900797249341356,-0.02828318757303165,-0.02829123749081304,-0.034266175206503095,-0.0031485527563514613,0.0031006000000000002,0.000581588575,0.0024004566500000005,0.0021174077,0.0026460412,0.007723761,0.00066467265,0.0052745954,0.0090038629,0.013685181,0.0085025068,0.0027583915000000004,0.006197925,0.0159838087,0.0271045606,0.0085045616,0.0031322698500000005,0.006906946000000001,0.018888181100000002,0.0370254188,0.008311416200000001,0.003348288475,0.0070806962,0.0171991863,0.0394607344,0.008670995400000001,0.002027251575,0.00597710705,0.0131441604,0.0342093606,0.0090285198,0.0030907278250000003,0.0048219436,0.009513438,0.022978652000000002,0.0097209666,0.0035559986750000002,0.0035871655000000004,0.0065001644,0.013345146799999999,0.010345607,0.0023512795,0.00262427895,0.0038516068000000003,0.0060152536,0.011794197400000001,0.0021518777,0.0025266383500000002,0.0021307635,0.0021862766,0.012702391800000002,0.0004901960750000001,0.0016709061000000002,0.0010807923,0.0007375390000000001,0.016082436000000002,0.00047357925,0.00069149575,0.0003986192000000001,0.0003184828,0.0230438892,7.4775675e-05,0.00014621055,0.00012636640000000002,0.00017959560000000002,0.031599819200000004,9.970090000000002e-05,7.510815e-05,4.931370000000001e-05,9.57842e-05,0.0308683324,0.00019940180000000004,1.85267e-05,1.2328400000000002e-05,1.198e-05
m1172,1172,-0.018181985469904537,-0.012363008798800914,-0.001204183186169417,-0.025504328903438584,0.004436632713996609,-0.02561836384076819,-0.033819378670193016,-0.0028043587525324177,0.0041649543999999995,0.00124681935,0.0029752844,0.0029732062,0.0037834796,0.0087470206,0.0026081425,0.0068098061,0.014592750900000001,0.0188359814,0.010337388000000001,0.0033842239250000006,0.00796296665,0.0240466015,0.034240490400000004,0.009702474,0.0023918575000000004,0.00586544625,0.023570929600000002,0.0428634714,0.008905235400000001,0.0019974554750000002,0.00493510655,0.0167512534,0.0402102466,0.007908687400000001,0.0014885496250000001,0.00473081235,0.009410701100000002,0.0302103662,0.007553217800000001,0.0029389313,0.0037373818500000006,0.0040930385,0.0175979694,0.0084079888,0.0025572519,0.00349953935,0.0023947974000000003,0.00753104,0.0081778582,0.00136132315,0.0033082639,0.0011588724,0.0029309994000000002,0.008498397400000001,0.0019974554750000002,0.0026042501000000003,0.0005455330000000001,0.0012164606000000001,0.009425084200000001,0.0019974554750000002,0.00206998075,0.000278417,0.00041426700000000006,0.0123900716,0.00043256997500000006,0.0009999399000000001,0.0001345854,0.0001005736,0.0195672722,0.0,0.000297929,3.28758e-05,3.83138e-05,0.0340778334,0.00015267175000000001,0.00018426535,1.2328400000000002e-05,2.1551400000000002e-05,0.0421365168,0.000445292625,1.90274e-05,4.1100000000000005e-06,4.780000000000001e-06
m1173,1173,-0.0341159374478098,-0.012868487664695484,-0.001204224611197436,-0.02523743937510127,0.010965312672403714,-0.014691456704593426,-0.03962097036157088,-0.002857949283626335,0.009036738800000001,0.00168157075,0.0052836084000000005,0.004431043,0.0080243292,0.015293416600000002,0.002002332825,0.005295625700000001,0.0193433057,0.0325403192,0.010244924800000001,0.00335342145,0.005002703900000001,0.0300998603,0.0514481388,0.0069696720000000005,0.003090979775,0.00796747315,0.023005876600000003,0.049745573,0.0054676584,0.0011858476,0.00402529645,0.011912344900000002,0.0319464566,0.005354647800000001,0.00019440125,0.004460923750000001,0.0044474809,0.014058739800000001,0.0073128134,0.00458786935,0.0060852628,0.0025242459,0.0065875648,0.0156345032,0.002167573875,0.0034750040000000003,0.0017413906,0.0031417248000000005,0.010727788200000001,0.0010206065250000001,0.0014335643500000001,0.0012143503,0.0013960560000000001,0.0076518452,0.002692457225,0.0028561128000000003,0.0006338867,0.0006657008,0.0079682748,0.0012052877250000001,0.00227878145,0.00038115390000000005,0.0002897474,0.0089072902,0.0,0.00022832880000000003,0.00016129700000000002,9.57842e-05,0.0105202598,0.0,0.0005397773,8.116220000000001e-05,3.11298e-05,0.0245335744,0.0,0.0010209702,6.160000000000001e-06,1.916e-05,0.05437659240000001,0.001817651625,4.656705000000001e-05,1.64379e-05,9.58e-06
m1174,1174,-0.06752713811297839,-0.012660534634692765,-0.0012043417523583148,-0.012940264200818317,-0.03854319626569455,-0.03656491069081017,-0.02900734910540281,-0.003571186438158821,0.0021924056000000003,0.0006732495500000001,0.00257871335,0.0011506534,0.0028040852000000005,0.0059792882,0.00141382405,0.00343344415,0.005569368000000001,0.0120975564,0.0070539164000000005,0.001548473975,0.003947684650000001,0.0102572532,0.0229020246,0.0069409058,0.0007405745000000001,0.00543933265,0.01334347,0.030847331800000002,0.007115558399999999,0.0031642729000000004,0.007732635000000001,0.0144067971,0.0333137774,0.0089278376,0.00471274685,0.005293622800000001,0.013457508000000002,0.029233366400000002,0.010039451000000001,0.004600538600000001,0.0058524275,0.009811375,0.023780845600000003,0.0120428208,0.003029622975,0.0056911953,0.0075460261,0.0177631972,0.0130660804,0.002311490125,0.00314753245,0.007295348100000001,0.0115539804,0.0158358676,0.001077199275,0.0023113282999999997,0.0060902441,0.0069323882,0.0183816882,0.0005385996500000001,0.00206196925,0.005173830900000001,0.0043414232,0.020656283400000003,0.00013464989999999999,0.001344436,0.0033851812,0.0024137642,0.0227747186,0.000920107725,0.0008527279500000001,0.0014167420000000001,0.000926713,0.0225096572,0.00011220825,0.00028240664999999997,0.0008054574,0.000749512,0.026483521,2.2441650000000002e-05,3.0544e-05,0.00029074550000000003,0.00034003420000000003
m1175,1175,-0.05170662006400234,-0.011865853148933627,-0.0012043298182043743,-0.020103082339505546,-0.007301231432800742,-0.011840594314563746,-0.03625204310066594,-0.003685821680893316,0.00149174,0.0028903583500000003,0.0030008212,0.0032351853000000003,0.0060176482000000005,0.0053341004,0.002709044375,0.0037769388000000004,0.0106846388,0.023534201,0.0069511794,0.001354522175,0.0059535731500000005,0.0131873099,0.0341902036,0.006421057,0.00332764505,0.005665658550000001,0.0142475549,0.0360340514,0.007450480800000001,0.0021331058,0.0072334161,0.0152050629,0.033043186800000006,0.0079538916,0.001429180875,0.00778821505,0.013741061900000002,0.025912046,0.0100579436,0.002943686,0.0053151538,0.0098134298,0.0187880892,0.011853784800000001,0.0042235495,0.0046762338,0.0075696556,0.011161264800000001,0.013094846800000002,0.0018451365250000001,0.0021130428,0.0055282732,0.0058380528,0.014705761400000001,0.0005119454,0.0027865126000000003,0.0033266212000000006,0.0025358892000000004,0.0171262432,0.00020264505,0.0007565895000000001,0.0017722117,0.0014176076,0.022614449000000002,0.00045861775,0.0004351266000000001,0.0010438070000000001,0.000871637,0.022141859200000003,0.000245307175,0.00028240664999999997,0.0004099203,0.0004597646000000001,0.0254068382,0.00038395905000000003,0.0001667401,0.0001962275,0.0001604386,0.027395824800000003,0.00034129692500000004,4.95714e-05,3.9040000000000006e-05,3.59192e-05
m1177,1177,-0.05245670918418928,-0.012002400344617066,-0.0012043290313084943,-0.0203151603174236,0.027283397055923603,-0.0006275124847258115,-0.039107372431241995,-0.0032683056873620297,0.0020054246,0.0009772390000000002,0.0020900096,0.0023023342,0.0035440187999999997,0.0048882222,0.00175655615,0.005227527650000001,0.0097497329,0.0164270064,0.006801183600000001,0.0018060366250000001,0.00455455855,0.016035177100000002,0.0299972462,0.0071135038000000005,0.002313211275,0.0035791539999999998,0.019575491100000002,0.0378731098,0.00702515,0.00174418605,0.00351656385,0.0164974932,0.0356988062,0.0068998110000000005,0.0011380504749999999,0.005054278150000001,0.009737404500000001,0.027377545800000003,0.007688830400000001,0.0024740227500000002,0.00655594055,0.0065196844000000006,0.0196166234,0.0094476864,0.004143988125,0.00633011535,0.0059197008,0.0143652494,0.0130599162,0.0032409698250000004,0.0046361761,0.005836483900000001,0.009413201400000001,0.0152071176,0.00121227115,0.0034104110000000003,0.0044916578,0.004061254,0.0180406016,0.00319148935,0.00231883915,0.0022304183,0.0011757522,0.0203953316,0.00022266205,0.0015702612000000002,0.000879428,0.0002825636,0.0202391716,0.00042058387500000006,0.00070801955,0.00018800850000000001,0.0001293088,0.0266273526,0.00014844137500000002,0.000402079,2.8766300000000003e-05,2.8735200000000002e-05,0.034560697,0.000210291925,4.606635e-05,8.220000000000001e-06,9.58e-06
m1178,1178,-0.07081876566619393,-0.013254773381846477,-0.001204339630884328,-0.015213970758848764,-0.04405289733166174,-0.03828598018701981,-0.032619721737045866,-0.003132077375735229,0.0030327936,0.001881188125,0.00277449525,0.0011403797,0.0021000706,0.009073724,0.001881188125,0.0066375581000000005,0.0066789266,0.0130913184,0.0098463056,0.0031930693000000003,0.006310587249999999,0.0127157475,0.0268100238,0.0084819594,0.0027227722750000002,0.00633662475,0.0173974686,0.036675806,0.0078737568,0.00485148515,0.00604470435,0.019924796600000003,0.040033045600000004,0.007534725000000001,0.0024009901,0.005343194200000001,0.015419783000000001,0.0335580274,0.0078532096,0.0021039604,0.00452551675,0.0092514589,0.021766980800000002,0.0096326128,0.00175742575,0.0040042661500000005,0.0065515328,0.013012296400000001,0.010396975400000001,0.00074257425,0.0030704214000000004,0.0049508918,0.007454412600000001,0.0105346428,0.0015594059500000001,0.0022938031,0.0031735432,0.0036876954000000005,0.011705843600000002,0.0007920792,0.0013754807000000001,0.0017208433,0.0013050610000000002,0.015628339,0.00054455445,0.0007265462500000001,0.0007736089,0.0003879264,0.0208288814,0.000321782175,0.00041760135,0.00024040440000000003,8.860040000000001e-05,0.028061560000000003,0.000173267325,0.00010615285,5.0341100000000005e-05,2.1551400000000002e-05,0.039514670800000005,7.425742500000001e-05,3.3047600000000005e-05,1.0273700000000001e-05,7.18e-06
m1179,1179,-0.06666536419847761,-0.014649631336135059,-0.0012040321119396716,-0.025892156590675043,-0.023029119721880223,-0.030238287932837744,-0.046021345482575915,-0.002547715967583475,0.0051245172,0.0005403158750000001,0.005392264850000001,0.0027718419000000005,0.0071455084,0.0106271062,0.0008728179500000001,0.0075233336,0.011784951100000001,0.0324325618,0.01028191,0.001226101425,0.005034249300000001,0.0175608203,0.04665174020000001,0.008344292000000001,0.0017456359000000002,0.004309706,0.019076189700000003,0.0439242826,0.006665570799999999,0.002701579375,0.0036772953,0.0196093943,0.031802780200000005,0.0066902276,0.003075644225,0.0036853068500000002,0.013836607200000002,0.0174495038,0.005934084,0.0040315877,0.0041775156,0.0060347662000000005,0.0104907748,0.0076600642,0.003179551125,0.00456657585,0.0027441029,0.0056824032,0.0068546068,0.00334580215,0.0035701410000000006,0.0020249445,0.0027921122000000003,0.0069593984000000005,0.001517040725,0.0030844416,0.001542081,0.0011973036,0.0093470042,0.00211970075,0.0025907306500000003,0.0012503082000000002,0.0002538284,0.0146379552,0.0,0.00137648215,0.0009205227,8.38112e-05,0.019561108,0.00045719035,0.0005978609000000001,0.0006195036000000001,3.83138e-05,0.029234815400000003,0.0,0.00033698525,0.0002044465,3.59192e-05,0.052077340400000005,0.000187032425,7.711105e-05,1.9520000000000003e-05,1.916e-05
m1180,1180,-0.053705822021638365,-0.012732509058384581,-0.0012043159819620165,-0.022485583161848354,-0.014708793094935932,-0.026466548797499573,-0.03551922033113466,-0.0033182637666771086,0.0034026466,0.00059073725,0.00285060485,0.0017609106999999999,0.0048897882,0.0077833484,0.0014768431,0.0056155864500000005,0.0084079888,0.024638115000000002,0.0078306074,0.001866729675,0.006662594149999999,0.0149995891,0.0427461358,0.0074710282,0.0028709829750000002,0.005930540000000001,0.018300526,0.0479304606,0.006622421400000001,0.0027528355500000003,0.00528511055,0.0184207282,0.0371116246,0.0069285772,0.004253308125,0.004843474600000001,0.016073189800000002,0.0227846888,0.0091476946,0.004938563325,0.006060226750000001,0.009697337100000002,0.0112474706,0.012114736600000002,0.001772211725,0.00456156865,0.005953604,0.0053160284000000006,0.0120818608,0.0008152174,0.0023734177,0.0032824443000000003,0.002128806,0.011537355200000002,0.000827032125,0.0014691155500000002,0.0016571464,0.0007734582,0.0114263992,0.000389886575,0.00131689635,0.0008845648,0.0002849582,0.013006493000000001,0.00054347825,0.00105752285,0.00037088020000000004,0.00011254660000000002,0.01864264,0.00056710775,0.0012112442,9.04085e-05,2.8735200000000002e-05,0.034003863,0.0005198487750000001,0.0006854871000000001,7.397060000000001e-05,4.780000000000001e-06,0.038000328800000004,0.0008152174,7.661030000000001e-05,2.6711600000000004e-05,2.4000000000000003e-06
m1181,1181,-0.05212409066075734,-0.012274976928385526,-0.0012043237381929154,-0.021436121944003936,0.003005676543470814,-0.017498787221495397,-0.036357426445595115,-0.0027265316786444535,0.0034827812,0.00045927740000000004,0.0029943118,0.0026423934,0.0027705606000000002,0.008297033,0.0008113900750000001,0.00547037735,0.011700706800000002,0.0158666682,0.0091435852,0.002066748325,0.0056926975,0.018398126100000002,0.029992457,0.0081655298,0.0019136558500000003,0.0058524275,0.0214165365,0.039053651200000004,0.0076148598,0.0043018983500000005,0.005503925650000001,0.0186970905,0.0390752026,0.0078922496,0.005159216175,0.0049961945,0.0115918057,0.031797991,0.008163475000000002,0.0032761788,0.00515692595,0.0065792718000000005,0.0200596258,0.0090531766,0.001025719525,0.0039011176,0.0042152955,0.011304941200000002,0.01008671,0.0012247397500000001,0.00270239145,0.0022540478,0.0057350846,0.011155173800000001,0.001025719525,0.00275446645,0.0013263335,0.0024760240000000003,0.0117202268,0.0011481935,0.0026393006,0.0007633353000000001,0.0011637792,0.014539327599999999,0.0008266993250000001,0.0015001602500000003,0.00027738970000000003,0.00045737,0.019928906,0.0006736068500000001,0.0006799791500000001,7.499790000000001e-05,0.000165228,0.031994329,0.0007807715750000001,0.00012718315,4.7259e-05,5.7470600000000005e-05,0.038762636600000004,0.000306184925,2.8541100000000004e-05,1.54105e-05,2.3946e-05
m1182,1182,-0.05956370838888583,-0.012355069776031942,-0.0012043349208210434,-0.01825695542310806,-0.022122053353944474,-0.03153475098200333,-0.03055969274257496,-0.003405561310775246,0.003281417,0.001199717725,0.0026698446000000004,0.0018698118000000001,0.0029142372,0.008761403800000001,0.002064220175,0.007203873600000001,0.0102849922,0.0164341902,0.0095175474,0.0021171489000000004,0.0069299791500000004,0.0180149174,0.0326839956,0.008767568000000002,0.0022406492500000002,0.005622095800000001,0.022957590200000003,0.0423941284,0.008305252,0.0032639379000000005,0.0053582158500000004,0.021399071300000003,0.040677195,0.0082292266,0.004278405075,0.004639180400000001,0.011790087900000001,0.029820045200000003,0.008054573800000001,0.003449188425,0.004244612250000001,0.0058539492,0.0177176998,0.009560697,0.0024788285000000004,0.0038835923500000003,0.0035382592,0.0097604196,0.009782608600000001,0.0011203246250000001,0.00360218715,0.0021903509,0.0045353864,0.010310676400000001,0.0013408609750000001,0.00250010015,0.0012143503,0.0018103232,0.0116811868,0.00023817925000000002,0.00146510975,0.0005558067,0.0007734582,0.0139907126,0.00025582215,0.0010109558,0.00021061069999999999,0.0003089044,0.019443987800000003,0.000308750875,0.0006484337500000001,8.629900000000001e-05,0.0001077574,0.0311354484,0.0004410727,0.0001787574,2.4656899999999998e-05,4.3103000000000004e-05,0.0391776938,0.000202893425,4.3062e-05,9.250000000000001e-06,1.916e-05
